date,close
2014-11-18,81.58
2014-11-19,79.54
2014-11-20,79.77
2014-11-21,77.21
2014-11-24,75.8
2014-11-25,75.49
2014-11-26,75.98
2014-11-27,76.73
2014-11-28,80.31
2014-12-01,77.71
2014-12-02,81.6
2014-12-03,83.08
2014-12-04,83.07
2014-12-05,88.47
2014-12-08,89.0
2014-12-09,86.34
2014-12-10,87.46
2014-12-11,85.09
2014-12-12,83.8
2014-12-15,81.74
2014-12-16,83.16
2014-12-17,82.63
2014-12-18,84.68
2014-12-19,84.66
2014-12-22,84.68
2014-12-23,86.63
2014-12-24,86.08
2014-12-25,86.74
2014-12-26,85.98
2014-12-29,86.21
2014-12-30,88.0
2014-12-31,88.81
2015-01-01,89.01
2015-01-02,91.14
2015-01-05,90.39
2015-01-06,91.82
2015-01-07,93.0
2015-01-08,92.54
2015-01-09,90.34
2015-01-12,90.52
2015-01-13,88.95
2015-01-14,90.73
2015-01-15,90.01
2015-01-16,90.97
2015-01-19,91.02
2015-01-20,92.29
2015-01-21,87.74
2015-01-22,92.28
2015-01-23,94.01
2015-01-26,95.26
2015-01-27,96.36
2015-01-28,94.23
2015-01-29,93.44
2015-01-30,93.73
2015-02-02,94.31
2015-02-03,94.22
2015-02-04,95.36
2015-02-05,95.49
2015-02-06,94.78
2015-02-09,93.53
2015-02-10,93.03
2015-02-11,90.96
2015-02-12,88.44
2015-02-13,87.44
2015-02-16,88.94
2015-02-17,89.24
2015-02-18,90.95
2015-02-19,94.04
2015-02-20,93.71
2015-02-23,92.38
2015-02-24,92.65
2015-02-25,92.41
2015-02-26,92.84
2015-02-27,93.98
2015-03-02,94.11
2015-03-03,91.92
2015-03-04,94.33
2015-03-05,93.79
2015-03-06,93.56
2015-03-09,93.33
2015-03-10,92.44
2015-03-11,92.69
2015-03-12,91.48
2015-03-13,89.03
2015-03-16,87.95
2015-03-17,87.52
2015-03-18,85.79
2015-03-19,84.8
2015-03-20,82.69
2015-03-23,83.38
2015-03-24,85.04
2015-03-25,82.82
2015-03-26,79.41
2015-03-27,82.52
2015-03-30,83.04
2015-03-31,84.4
2015-04-01,82.6
2015-04-02,85.33
2015-04-03,85.05
2015-04-06,84.91
2015-04-07,83.62
2015-04-08,85.84
2015-04-09,88.81
2015-04-10,89.79
2015-04-13,92.82
2015-04-14,94.88
2015-04-15,93.21
2015-04-16,90.45
2015-04-17,92.54
2015-04-20,91.16
2015-04-21,90.82
2015-04-22,92.96
2015-04-23,93.08
2015-04-24,95.49
2015-04-27,92.19
2015-04-28,92.63
2015-04-29,94.44
2015-04-30,96.85
2015-05-01,93.81
2015-05-04,95.27
2015-05-05,96.83
2015-05-06,94.45
2015-05-07,94.2
2015-05-08,94.24
2015-05-11,92.86
2015-05-12,93.51
2015-05-13,94.63
2015-05-14,91.01
2015-05-15,90.49
2015-05-18,92.31
2015-05-19,93.15
2015-05-20,92.86
2015-05-21,95.93
2015-05-22,96.96
2015-05-25,98.79
2015-05-26,95.98
2015-05-27,95.09
2015-05-28,94.29
2015-05-29,91.24
2015-06-01,94.08
2015-06-02,94.26
2015-06-03,94.0
2015-06-04,94.28
2015-06-05,94.49
2015-06-08,99.02
2015-06-09,99.56
2015-06-10,97.7
2015-06-11,96.73
2015-06-12,94.09
2015-06-15,94.97
2015-06-16,91.59
2015-06-17,92.98
2015-06-18,92.29
2015-06-19,94.25
2015-06-22,90.91
2015-06-23,92.19
2015-06-24,90.92
2015-06-25,90.71
2015-06-26,92.8
2015-06-29,92.34
2015-06-30,94.27
2015-07-01,96.83
2015-07-02,97.96
2015-07-03,98.31
2015-07-06,99.79
2015-07-07,100.72
2015-07-08,99.45
2015-07-09,97.77
2015-07-10,99.98
2015-07-13,98.02
2015-07-14,94.74
2015-07-15,95.73
2015-07-16,95.9
2015-07-17,93.59
2015-07-20,91.73
2015-07-21,90.74
2015-07-22,89.84
2015-07-23,89.52
2015-07-24,87.72
2015-07-27,87.85
2015-07-28,84.6
2015-07-29,86.35
2015-07-30,89.17
2015-07-31,90.6
2015-08-03,90.55
2015-08-04,86.8
2015-08-05,87.4
2015-08-06,89.49
2015-08-07,91.02
2015-08-10,95.34
2015-08-11,92.34
2015-08-12,93.75
2015-08-13,94.9
2015-08-14,92.79
2015-08-17,94.38
2015-08-18,95.6
2015-08-19,92.99
2015-08-20,90.69
2015-08-21,92.28
2015-08-24,92.21
2015-08-25,89.71
2015-08-26,91.83
2015-08-27,95.15
2015-08-28,97.13
2015-08-31,98.75
2015-09-01,97.11
2015-09-02,99.02
2015-09-03,98.44
2015-09-04,98.77
2015-09-07,98.57
2015-09-08,100.57
2015-09-09,97.68
2015-09-10,94.61
2015-09-11,92.45
2015-09-14,92.04
2015-09-15,90.55
2015-09-16,89.48
2015-09-17,87.21
2015-09-18,82.74
2015-09-21,79.58
2015-09-22,79.43
2015-09-23,81.69
2015-09-24,85.14
2015-09-25,84.46
2015-09-28,83.59
2015-09-29,83.86
2015-09-30,89.14
2015-10-01,90.86
2015-10-02,90.61
2015-10-05,91.98
2015-10-06,90.87
2015-10-07,91.08
2015-10-08,89.57
2015-10-09,90.09
2015-10-12,87.7
2015-10-13,88.01
2015-10-14,87.12
2015-10-15,86.59
2015-10-16,85.98
2015-10-19,89.16
2015-10-20,90.33
2015-10-21,91.99
2015-10-22,90.88
2015-10-23,90.83
2015-10-26,91.04
2015-10-27,92.46
2015-10-28,89.88
2015-10-29,91.76
2015-10-30,89.85
2015-11-02,91.67
2015-11-03,91.18
2015-11-04,90.18
2015-11-05,89.27
2015-11-06,87.2
2015-11-09,84.68
2015-11-10,86.73
2015-11-11,87.18
2015-11-12,87.88
2015-11-13,92.14
2015-11-16,86.83
2015-11-17,88.86
2015-11-18,89.59
2015-11-19,88.74
2015-11-20,89.2
2015-11-23,88.85
2015-11-24,85.01
2015-11-25,83.0
2015-11-26,83.03
2015-11-27,81.8
2015-11-30,81.48
2015-12-01,79.9
2015-12-02,81.34
2015-12-03,83.48
2015-12-04,84.9
2015-12-07,89.35
2015-12-08,86.5
2015-12-09,86.31
2015-12-10,85.86
2015-12-11,85.92
2015-12-14,86.0
2015-12-15,82.69
2015-12-16,82.82
2015-12-17,83.88
2015-12-18,83.66
2015-12-21,79.53
2015-12-22,78.45
2015-12-23,79.13
2015-12-24,79.25
2015-12-25,77.17
2015-12-28,78.84
2015-12-29,78.96
2015-12-30,78.16
2015-12-31,78.34
2016-01-01,78.46
2016-01-04,79.45
2016-01-05,78.1
2016-01-06,77.83
2016-01-07,78.97
2016-01-08,78.16
2016-01-11,80.11
2016-01-12,82.19
2016-01-13,83.23
2016-01-14,84.37
2016-01-15,84.58
2016-01-18,87.36
2016-01-19,87.18
2016-01-20,91.32
2016-01-21,89.76
2016-01-22,90.03
2016-01-25,89.45
2016-01-26,89.37
2016-01-27,89.84
2016-01-28,91.28
2016-01-29,92.14
2016-02-01,91.43
2016-02-02,93.81
2016-02-03,93.83
2016-02-04,89.93
2016-02-05,87.16
2016-02-08,88.1
2016-02-09,85.21
2016-02-10,82.85
2016-02-11,81.31
2016-02-12,80.73
2016-02-15,81.44
2016-02-16,82.25
2016-02-17,82.89
2016-02-18,82.47
2016-02-19,81.01
2016-02-22,80.57
2016-02-23,82.17
2016-02-24,85.24
2016-02-25,84.74
2016-02-26,86.26
2016-02-29,89.32
2016-03-01,89.7
2016-03-02,89.12
2016-03-03,88.59
2016-03-04,86.88
2016-03-07,88.86
2016-03-08,87.29
2016-03-09,89.46
2016-03-10,87.66
2016-03-11,88.07
2016-03-14,89.53
2016-03-15,90.37
2016-03-16,91.17
2016-03-17,93.88
2016-03-18,93.39
2016-03-21,97.74
2016-03-22,95.64
2016-03-23,94.62
2016-03-24,97.94
2016-03-25,99.78
2016-03-28,102.54
2016-03-29,106.24
2016-03-30,106.04
2016-03-31,109.34
2016-04-01,110.12
2016-04-04,107.33
2016-04-05,110.8
2016-04-06,113.38
2016-04-07,113.07
2016-04-08,111.67
2016-04-11,109.96
2016-04-12,112.28
2016-04-13,114.41
2016-04-14,117.66
2016-04-15,117.27
2016-04-18,118.13
2016-04-19,117.43
2016-04-20,116.58
2016-04-21,117.4
2016-04-22,116.23
2016-04-25,119.03
2016-04-26,118.03
2016-04-27,120.04
2016-04-28,119.61
2016-04-29,118.74
2016-05-02,118.98
2016-05-03,117.44
2016-05-04,118.18
2016-05-05,119.07
2016-05-06,115.7
2016-05-09,118.18
2016-05-10,117.53
2016-05-11,119.08
2016-05-12,122.9
2016-05-13,125.77
2016-05-16,124.69
2016-05-17,127.02
2016-05-18,124.87
2016-05-19,125.08
2016-05-20,120.54
2016-05-23,122.27
2016-05-24,125.38
2016-05-25,127.26
2016-05-26,133.31
2016-05-27,134.86
2016-05-30,134.55
2016-05-31,133.29
2016-06-01,130.5
2016-06-02,129.44
2016-06-03,130.51
2016-06-06,133.3
2016-06-07,128.19
2016-06-08,126.46
2016-06-09,122.64
2016-06-10,121.05
2016-06-13,123.53
2016-06-14,120.22
2016-06-15,120.01
2016-06-16,118.96
2016-06-17,120.33
2016-06-20,124.71
2016-06-21,126.87
2016-06-22,125.97
2016-06-23,128.3
2016-06-24,126.07
2016-06-27,127.46
2016-06-28,128.24
2016-06-29,126.2
2016-06-30,128.1
2016-07-01,131.88
2016-07-04,131.21
2016-07-05,135.96
2016-07-06,135.24
2016-07-07,133.72
2016-07-08,130.1
2016-07-11,129.14
2016-07-12,129.28
2016-07-13,129.3
2016-07-14,130.16
2016-07-15,131.31
2016-07-18,129.96
2016-07-19,132.33
2016-07-20,128.85
2016-07-21,131.59
2016-07-22,125.93
2016-07-25,125.56
2016-07-26,127.52
2016-07-27,120.73
2016-07-28,114.58
2016-07-29,112.92
2016-08-01,113.81
2016-08-02,113.83
2016-08-03,114.54
2016-08-04,114.02
2016-08-05,115.27
2016-08-08,113.81
2016-08-09,113.37
2016-08-10,113.21
2016-08-11,115.67
2016-08-12,115.56
2016-08-15,110.31
2016-08-16,108.17
2016-08-17,107.39
2016-08-18,106.56
2016-08-19,105.54
2016-08-22,104.1
2016-08-23,105.95
2016-08-24,104.47
2016-08-25,104.25
2016-08-26,108.34
2016-08-29,109.85
2016-08-30,116.64
2016-08-31,113.79
2016-09-01,112.33
2016-09-02,112.33
2016-09-05,114.48
2016-09-06,117.57
2016-09-07,118.17
2016-09-08,123.89
2016-09-09,122.59
2016-09-12,124.06
2016-09-13,125.34
2016-09-14,125.65
2016-09-15,123.95
2016-09-16,127.27
2016-09-19,128.59
2016-09-20,130.76
2016-09-21,132.59
2016-09-22,132.88
2016-09-23,135.13
2016-09-26,135.84
2016-09-27,136.68
2016-09-28,139.09
2016-09-29,134.91
2016-09-30,132.51
2016-10-03,133.28
2016-10-04,133.06
2016-10-05,131.6
2016-10-06,133.37
2016-10-07,136.0
2016-10-10,132.52
2016-10-11,136.28
2016-10-12,142.3
2016-10-13,142.76
2016-10-14,138.8
2016-10-17,133.69
2016-10-18,135.97
2016-10-19,139.69
2016-10-20,140.55
2016-10-21,139.03
2016-10-24,138.62
2016-10-25,133.58
2016-10-26,132.0
2016-10-27,134.42
2016-10-28,131.42
2016-10-31,125.4
2016-11-01,125.58
2016-11-02,122.44
2016-11-03,118.77
2016-11-04,119.4
2016-11-07,118.23
2016-11-08,116.17
2016-11-09,114.85
2016-11-10,115.1
2016-11-11,117.44
2016-11-14,115.0
2016-11-15,115.97
2016-11-16,118.76
2016-11-17,115.79
2016-11-18,119.03
2016-11-21,117.42
2016-11-22,119.22
2016-11-23,116.8
2016-11-24,113.22
2016-11-25,114.76
2016-11-28,116.3
2016-11-29,114.71
2016-11-30,117.98
2016-12-01,123.14
2016-12-02,119.76
2016-12-05,118.14
2016-12-06,116.6
2016-12-07,114.85
2016-12-08,113.46
2016-12-09,113.66
2016-12-12,116.02
2016-12-13,116.55
2016-12-14,119.09
2016-12-15,120.89
2016-12-16,122.13
2016-12-19,123.07
2016-12-20,127.39
2016-12-21,124.99
2016-12-22,126.04
2016-12-23,123.36
2016-12-26,127.91
2016-12-27,131.48
2016-12-28,128.88
2016-12-29,126.85
2016-12-30,127.27
2017-01-02,129.32
2017-01-03,128.77
2017-01-04,130.94
2017-01-05,130.22
2017-01-06,133.94
2017-01-09,134.97
2017-01-10,138.85
2017-01-11,141.01
2017-01-12,140.84
2017-01-13,145.85
2017-01-16,141.84
2017-01-17,144.03
2017-01-18,145.55
2017-01-19,143.56
2017-01-20,144.64
2017-01-23,145.64
2017-01-24,146.55
2017-01-25,149.05
2017-01-26,153.79
2017-01-27,156.51
2017-01-30,157.4
2017-01-31,159.37
2017-02-01,165.68
2017-02-02,164.89
2017-02-03,163.18
2017-02-06,166.63
2017-02-07,164.14
2017-02-08,163.77
2017-02-09,166.94
2017-02-10,161.96
2017-02-13,160.32
2017-02-14,155.15
2017-02-15,157.7
2017-02-16,160.76
2017-02-17,158.68
2017-02-20,164.05
2017-02-21,164.34
2017-02-22,174.11
2017-02-23,177.47
2017-02-24,173.93
2017-02-27,171.08
2017-02-28,168.53
2017-03-01,171.86
2017-03-02,175.03
2017-03-03,174.29
2017-03-06,176.73
2017-03-07,177.31
2017-03-08,183.25
2017-03-09,186.51
2017-03-10,189.86
2017-03-13,188.36
2017-03-14,182.31
2017-03-15,190.35
2017-03-16,194.16
2017-03-17,198.97
2017-03-20,201.88
2017-03-21,199.45
2017-03-22,201.11
2017-03-23,197.72
2017-03-24,200.76
2017-03-27,197.92
2017-03-28,193.96
2017-03-29,198.09
2017-03-30,199.53
2017-03-31,203.46
2017-04-03,208.86
2017-04-04,207.53
2017-04-05,203.82
2017-04-06,204.83
2017-04-07,212.76
2017-04-10,210.85
2017-04-11,213.04
2017-04-12,218.38
2017-04-13,218.16
2017-04-14,212.92
2017-04-17,216.61
2017-04-18,220.81
2017-04-19,218.66
2017-04-20,224.4
2017-04-21,220.86
2017-04-24,217.18
2017-04-25,226.91
2017-04-26,232.15
2017-04-27,226.01
2017-04-28,224.54
2017-05-01,221.67
2017-05-02,218.89
2017-05-03,214.16
2017-05-04,216.4
2017-05-05,215.17
2017-05-08,213.64
2017-05-09,216.8
2017-05-10,223.08
2017-05-11,227.51
2017-05-12,225.29
2017-05-15,225.15
2017-05-16,232.25
2017-05-17,234.5
2017-05-18,231.0
2017-05-19,227.44
2017-05-22,226.11
2017-05-23,232.85
2017-05-24,234.01
2017-05-25,233.52
2017-05-26,235.8
2017-05-29,235.23
2017-05-30,228.21
2017-05-31,229.26
2017-06-01,229.29
2017-06-02,228.4
2017-06-05,228.76
2017-06-06,231.67
2017-06-07,235.13
2017-06-08,232.51
2017-06-09,235.11
2017-06-12,247.67
2017-06-13,245.91
2017-06-14,240.35
2017-06-15,243.72
2017-06-16,248.64
2017-06-19,254.15
2017-06-20,252.37
2017-06-21,247.21
2017-06-22,248.47
2017-06-23,247.28
2017-06-26,243.45
2017-06-27,244.07
2017-06-28,250.99
2017-06-29,239.53
2017-06-30,226.39
2017-07-03,231.78
2017-07-04,219.16
2017-07-05,218.83
2017-07-06,223.27
2017-07-07,218.21
2017-07-10,224.58
2017-07-11,224.16
2017-07-12,228.78
2017-07-13,228.47
2017-07-14,223.84
2017-07-17,226.51
2017-07-18,223.29
2017-07-19,223.47
2017-07-20,220.54
2017-07-21,220.58
2017-07-24,219.55
2017-07-25,219.84
2017-07-26,218.97
2017-07-27,220.52
2017-07-28,212.25
2017-07-31,215.36
2017-08-01,215.16
2017-08-02,215.33
2017-08-03,216.21
2017-08-04,218.72
2017-08-07,229.26
2017-08-08,230.16
2017-08-09,230.14
2017-08-10,232.71
2017-08-11,236.83
2017-08-14,235.62
2017-08-15,234.41
2017-08-16,237.18
2017-08-17,238.07
2017-08-18,232.18
2017-08-21,225.13
2017-08-22,231.77
2017-08-23,231.81
2017-08-24,231.44
2017-08-25,232.61
2017-08-28,225.24
2017-08-29,226.03
2017-08-30,235.5
2017-08-31,237.76
2017-09-01,241.28
2017-09-04,247.15
2017-09-05,252.44
2017-09-06,253.2
2017-09-07,250.61
2017-09-08,247.97
2017-09-11,251.26
2017-09-12,252.64
2017-09-13,249.8
2017-09-14,251.82
2017-09-15,254.05
2017-09-18,261.16
2017-09-19,255.8
2017-09-20,252.12
2017-09-21,248.56
2017-09-22,247.43
2017-09-25,245.37
2017-09-26,246.95
2017-09-27,245.32
2017-09-28,241.69
2017-09-29,241.46
2017-10-02,239.36
2017-10-03,245.09
2017-10-04,250.71
2017-10-05,251.61
2017-10-06,255.32
2017-10-09,247.67
2017-10-10,252.62
2017-10-11,252.97
2017-10-12,260.7
2017-10-13,260.66
2017-10-16,271.11
2017-10-17,280.04
2017-10-18,282.54
2017-10-19,283.45
2017-10-20,283.09
2017-10-23,281.07
2017-10-24,286.03
2017-10-25,281.92
2017-10-26,284.95
2017-10-27,288.03
2017-10-30,300.69
2017-10-31,312.33
2017-11-01,308.65
2017-11-02,303.97
2017-11-03,301.44
2017-11-06,299.9
2017-11-07,293.9
2017-11-08,295.27
2017-11-09,288.72
2017-11-10,287.93
2017-11-13,288.28
2017-11-14,293.75
2017-11-15,288.09
2017-11-16,290.64
2017-11-17,285.23
2017-11-20,285.09
2017-11-21,285.58
2017-11-22,285.95
2017-11-23,296.35
2017-11-24,287.9
2017-11-27,288.95
2017-11-28,297.46
2017-11-29,288.92
2017-11-30,286.5
2017-12-01,280.29
2017-12-04,276.82
2017-12-05,280.52
2017-12-06,279.25
2017-12-07,275.46
2017-12-08,280.7
2017-12-11,275.61
2017-12-12,274.29
2017-12-13,281.61
2017-12-14,276.64
2017-12-15,284.26
2017-12-18,274.87
2017-12-19,270.83
2017-12-20,275.18
2017-12-21,268.64
2017-12-22,271.92
2017-12-25,270.95
2017-12-26,264.99
2017-12-27,251.79
2017-12-28,252.04
2017-12-29,256.49
2018-01-01,259.59
2018-01-02,256.04
2018-01-03,250.78
2018-01-04,246.03
2018-01-05,240.85
2018-01-08,230.38
2018-01-09,237.32
2018-01-10,242.01
2018-01-11,244.3
2018-01-12,241.98
2018-01-15,249.8
2018-01-16,256.02
2018-01-17,261.28
2018-01-18,263.58
2018-01-19,268.43
2018-01-22,257.86
2018-01-23,250.61
2018-01-24,252.86
2018-01-25,257.75
2018-01-26,264.35
2018-01-29,265.51
2018-01-30,266.17
2018-01-31,259.55
2018-02-01,264.82
2018-02-02,253.58
2018-02-05,260.65
2018-02-06,258.11
2018-02-07,257.48
2018-02-08,257.21
2018-02-09,262.11
2018-02-12,272.65
2018-02-13,278.66
2018-02-14,284.32
2018-02-15,281.16
2018-02-16,280.31
2018-02-19,285.48
2018-02-20,284.24
2018-02-21,276.73
2018-02-22,281.39
2018-02-23,285.88
2018-02-26,288.25
2018-02-27,292.63
2018-02-28,291.17
2018-03-01,296.29
2018-03-02,299.83
2018-03-05,303.0
2018-03-06,296.55
2018-03-07,301.19
2018-03-08,294.84
2018-03-09,296.47
2018-03-12,297.21
2018-03-13,294.84
2018-03-14,301.0
2018-03-15,303.78
2018-03-16,305.41
2018-03-19,308.9
2018-03-20,306.39
2018-03-21,318.46
2018-03-22,325.71
2018-03-23,323.52
2018-03-26,310.42
2018-03-27,321.56
2018-03-28,317.6
2018-03-29,322.77
2018-03-30,324.09
2018-04-02,320.78
2018-04-03,324.79
2018-04-04,333.19
2018-04-05,337.75
2018-04-06,334.41
2018-04-09,321.25
2018-04-10,326.82
2018-04-11,331.34
2018-04-12,331.58
2018-04-13,344.74
2018-04-16,343.52
2018-04-17,360.54
2018-04-18,370.96
2018-04-19,365.79
2018-04-20,379.62
2018-04-23,382.56
2018-04-24,388.88
2018-04-25,388.68
2018-04-26,387.12
2018-04-27,380.7
2018-04-30,383.37
2018-05-01,386.39
2018-05-02,391.84
2018-05-03,380.25
2018-05-04,387.01
2018-05-07,398.22
2018-05-08,405.08
2018-05-09,402.65
2018-05-10,410.51
2018-05-11,413.84
2018-05-14,397.92
2018-05-15,391.76
2018-05-16,397.52
2018-05-17,381.83
2018-05-18,386.07
2018-05-21,382.44
2018-05-22,387.08
2018-05-23,396.26
2018-05-24,386.12
2018-05-25,390.78
2018-05-28,393.65
2018-05-29,389.76
2018-05-30,378.29
2018-05-31,381.12
2018-06-01,384.73
2018-06-04,379.33
2018-06-05,383.21
2018-06-06,375.07
2018-06-07,382.34
2018-06-08,381.75
2018-06-11,382.8
2018-06-12,391.05
2018-06-13,390.52
2018-06-14,382.45
2018-06-15,377.27
2018-06-18,377.5
2018-06-19,362.21
2018-06-20,366.71
2018-06-21,379.38
2018-06-22,381.22
2018-06-25,381.69
2018-06-26,372.61
2018-06-27,376.36
2018-06-28,381.5
2018-06-29,391.07
2018-07-02,400.77
2018-07-03,405.99
2018-07-04,419.39
2018-07-05,430.15
2018-07-06,421.93
2018-07-09,434.06
2018-07-10,428.09
2018-07-11,416.34
2018-07-12,412.34
2018-07-13,409.97
2018-07-16,405.19
2018-07-17,388.08
2018-07-18,383.7
2018-07-19,387.37
2018-07-20,386.06
2018-07-23,387.79
2018-07-24,399.62
2018-07-25,401.22
2018-07-26,395.84
2018-07-27,386.64
2018-07-30,399.48
2018-07-31,403.17
2018-08-01,402.97
2018-08-02,399.04
2018-08-03,403.83
2018-08-06,405.91
2018-08-07,408.23
2018-08-08,427.33
2018-08-09,410.78
2018-08-10,405.92
2018-08-13,423.21
2018-08-14,419.69
2018-08-15,412.57
2018-08-16,408.07
2018-08-17,417.5
2018-08-20,423.95
2018-08-21,431.53
2018-08-22,436.14
2018-08-23,457.75
2018-08-24,449.47
2018-08-27,450.42
2018-08-28,459.23
2018-08-29,466.23
2018-08-30,460.63
2018-08-31,452.33
2018-09-03,465.41
2018-09-04,463.74
2018-09-05,467.49
2018-09-06,467.1
2018-09-07,474.58
2018-09-10,473.95
2018-09-11,461.78
2018-09-12,455.22
2018-09-13,456.76
2018-09-14,456.79
2018-09-17,469.89
2018-09-18,468.41
2018-09-19,455.01
2018-09-20,452.27
2018-09-21,447.12
2018-09-24,447.12
2018-09-25,447.07
2018-09-26,431.37
2018-09-27,437.55
2018-09-28,440.77
2018-10-01,438.86
2018-10-02,438.93
2018-10-03,431.67
2018-10-04,420.71
2018-10-05,421.06
2018-10-08,418.24
2018-10-09,426.48
2018-10-10,430.21
2018-10-11,425.0
2018-10-12,428.88
2018-10-15,417.56
2018-10-16,429.96
2018-10-17,418.72
2018-10-18,418.23
2018-10-19,431.73
2018-10-22,437.4
2018-10-23,431.97
2018-10-24,429.85
2018-10-25,433.83
2018-10-26,444.84
2018-10-29,448.03
2018-10-30,457.55
2018-10-31,447.97
2018-11-01,449.87
2018-11-02,458.86
2018-11-05,469.47
2018-11-06,468.95
2018-11-07,454.66
2018-11-08,453.58
2018-11-09,451.47
2018-11-12,458.18
2018-11-13,448.14
2018-11-14,455.36
2018-11-15,442.05
2018-11-16,473.74
2018-11-19,462.43
2018-11-20,462.12
2018-11-21,473.94
2018-11-22,471.11
2018-11-23,479.51
2018-11-26,488.71
2018-11-27,481.29
2018-11-28,471.94
2018-11-29,474.49
2018-11-30,482.84
2018-12-03,490.13
2018-12-04,458.86
2018-12-05,451.05
2018-12-06,449.07
2018-12-07,445.46
2018-12-10,448.23
2018-12-11,447.66
2018-12-12,454.56
2018-12-13,461.83
2018-12-14,461.22
2018-12-17,447.71
2018-12-18,442.35
2018-12-19,433.78
2018-12-20,443.83
2018-12-21,448.83
2018-12-24,444.66
2018-12-25,446.9
2018-12-26,437.35
2018-12-27,441.74
2018-12-28,437.46
2018-12-31,439.87
2019-01-01,448.92
2019-01-02,460.3
2019-01-03,466.73
2019-01-04,469.12
2019-01-07,467.13
2019-01-08,475.0
2019-01-09,479.82
2019-01-10,475.36
2019-01-11,463.69
2019-01-14,455.03
2019-01-15,470.06
2019-01-16,475.28
2019-01-17,466.41
2019-01-18,457.33
2019-01-21,460.82
2019-01-22,459.95
2019-01-23,469.31
2019-01-24,472.07
2019-01-25,478.66
2019-01-28,479.7
2019-01-29,476.64
2019-01-30,474.43
2019-01-31,490.64
2019-02-01,489.51
2019-02-04,486.47
2019-02-05,485.7
2019-02-06,492.73
2019-02-07,502.15
2019-02-08,513.19
2019-02-11,523.36
2019-02-12,535.97
2019-02-13,546.69
2019-02-14,537.11
2019-02-15,543.23
2019-02-18,539.91
2019-02-19,531.4
2019-02-20,525.3
2019-02-21,530.24
2019-02-22,526.34
2019-02-25,525.2
2019-02-26,528.46
2019-02-27,513.22
2019-02-28,526.57
2019-03-01,533.0
2019-03-04,520.24
2019-03-05,528.32
2019-03-06,535.44
2019-03-07,537.11
2019-03-08,537.02
2019-03-11,527.7
2019-03-12,513.19
2019-03-13,513.06
2019-03-14,516.03
2019-03-15,516.67
2019-03-18,524.23
2019-03-19,519.0
2019-03-20,531.44
2019-03-21,519.22
2019-03-22,515.83
2019-03-25,526.8
2019-03-26,524.41
2019-03-27,510.9
2019-03-28,507.63
2019-03-29,503.79
2019-04-01,504.25
2019-04-02,502.35
2019-04-03,490.86
2019-04-04,485.22
2019-04-05,486.06
2019-04-08,494.07
2019-04-09,506.85
2019-04-10,524.11
2019-04-11,515.82
2019-04-12,525.14
2019-04-15,529.26
2019-04-16,540.22
2019-04-17,520.24
2019-04-18,524.69
2019-04-19,528.62
2019-04-22,524.72
2019-04-23,509.08
2019-04-24,513.51
2019-04-25,537.88
2019-04-26,542.31
2019-04-29,531.7
2019-04-30,545.85
2019-05-01,539.78
2019-05-02,539.4
2019-05-03,537.78
2019-05-06,517.46
2019-05-07,508.19
2019-05-08,509.94
2019-05-09,504.63
2019-05-10,499.28
2019-05-13,489.3
2019-05-14,484.32
2019-05-15,477.35
2019-05-16,478.62
2019-05-17,491.91
2019-05-20,501.93
2019-05-21,502.35
2019-05-22,505.39
2019-05-23,500.03
2019-05-24,505.96
2019-05-27,501.99
2019-05-28,498.21
2019-05-29,497.92
2019-05-30,505.57
2019-05-31,485.84
2019-06-03,481.18
2019-06-04,484.8
2019-06-05,492.96
2019-06-06,503.35
2019-06-07,511.99
2019-06-10,521.89
2019-06-11,530.38
2019-06-12,516.72
2019-06-13,516.75
2019-06-14,535.56
2019-06-17,530.66
2019-06-18,524.9
2019-06-19,504.09
2019-06-20,523.09
2019-06-21,531.25
2019-06-24,522.97
2019-06-25,528.87
2019-06-26,531.88
2019-06-27,536.84
2019-06-28,526.32
2019-07-01,546.27
2019-07-02,541.2
2019-07-03,557.05
2019-07-04,542.72
2019-07-05,536.33
2019-07-08,529.3
2019-07-09,526.46
2019-07-10,528.71
2019-07-11,546.34
2019-07-12,554.71
2019-07-15,545.8
2019-07-16,550.41
2019-07-17,542.09
2019-07-18,534.22
2019-07-19,554.42
2019-07-22,546.42
2019-07-23,535.69
2019-07-24,531.27
2019-07-25,533.61
2019-07-26,531.26
2019-07-29,523.27
2019-07-30,532.3
2019-07-31,541.9
2019-08-01,526.95
2019-08-02,501.81
2019-08-05,482.38
2019-08-06,490.51
2019-08-07,479.63
2019-08-08,466.89
2019-08-09,472.48
2019-08-12,473.83
2019-08-13,475.54
2019-08-14,483.37
2019-08-15,487.94
2019-08-16,488.0
2019-08-19,487.87
2019-08-20,485.07
2019-08-21,486.37
2019-08-22,490.53
2019-08-23,504.17
2019-08-26,493.6
2019-08-27,508.63
2019-08-28,512.22
2019-08-29,518.89
2019-08-30,520.32
2019-09-02,529.41
2019-09-03,534.62
2019-09-04,527.65
2019-09-05,523.74
2019-09-06,522.41
2019-09-09,526.52
2019-09-10,513.92
2019-09-11,523.05
2019-09-12,537.36
2019-09-13,523.79
2019-09-16,526.23
2019-09-17,535.54
2019-09-18,530.62
2019-09-19,537.02
2019-09-20,569.58
2019-09-23,569.15
2019-09-24,558.62
2019-09-25,554.24
2019-09-26,558.76
2019-09-27,564.32
2019-09-30,564.56
2019-10-01,591.24
2019-10-02,600.24
